ShippingID,SaleID,ShippingMethod,ShippingCost,DeliveryDate,ShipmentStatus
399,3771,Express,16.39,2024-07-12T00:00:00.000000000,In Transit
400,4210,Same Day,16.16,2024-07-23T00:00:00.000000000,In Transit
401,1627,Same Day,29.8,2025-06-19T00:00:00.000000000,Delayed
402,9741,Express,43.02,2024-11-07T00:00:00.000000000,In Transit
403,2337,Standard,48.77,2026-09-01T00:00:00.000000000,Delivered
404,4910,Express,50.71,2026-01-17T00:00:00.000000000,Delayed
405,8927,Same Day,35.27,2026-04-05T00:00:00.000000000,Delivered
406,9709,Standard,90.63,2026-09-15T00:00:00.000000000,Delayed
407,3633,Express,89.14,2026-07-25T00:00:00.000000000,Delivered
408,701,Same Day,70.12,2025-11-14T00:00:00.000000000,Delayed
409,7485,Standard,94.8,2026-01-15T00:00:00.000000000,Delayed
410,9317,Express,53.48,2024-02-28T00:00:00.000000000,Delayed
411,4648,Express,88.84,2025-07-05T00:00:00.000000000,In Transit
412,5694,Express,7.82,2026-01-03T00:00:00.000000000,Delayed
413,8972,Express,43.34,2026-04-18T00:00:00.000000000,Delayed
414,8414,Express,46.68,2025-03-13T00:00:00.000000000,In Transit
415,370,Standard,74.59,2024-07-01T00:00:00.000000000,In Transit
416,3521,Same Day,26.07,2026-06-09T00:00:00.000000000,Delayed
417,6287,Same Day,66.53,2026-04-15T00:00:00.000000000,In Transit
418,3228,Same Day,75.09,2025-08-05T00:00:00.000000000,In Transit
419,8534,Express,87.85,2024-02-23T00:00:00.000000000,In Transit
420,4002,Express,65.71,2024-10-08T00:00:00.000000000,In Transit
421,2552,Express,78.05,2025-09-12T00:00:00.000000000,Delayed
422,6054,Express,84.48,2025-05-12T00:00:00.000000000,Delivered
423,8781,Standard,85.51,2024-01-15T00:00:00.000000000,Delivered
424,9322,Standard,38.21,2025-07-22T00:00:00.000000000,In Transit
425,8000,Express,21.07,2025-11-30T00:00:00.000000000,In Transit
426,1225,Standard,63.57,2025-07-14T00:00:00.000000000,Delayed
427,2139,Standard,79.29,2026-09-13T00:00:00.000000000,In Transit
428,3014,Same Day,71.25,2026-02-04T00:00:00.000000000,Delayed
429,772,Same Day,31.46,2024-12-16T00:00:00.000000000,Delivered
430,5748,Same Day,73.0,2026-02-23T00:00:00.000000000,In Transit
431,4869,Standard,76.52,2024-03-12T00:00:00.000000000,Delayed
432,1185,Express,79.92,2026-03-14T00:00:00.000000000,Delivered
433,459,Same Day,96.07,2026-01-08T00:00:00.000000000,In Transit
434,2206,Same Day,17.17,2026-03-19T00:00:00.000000000,Delivered
435,8170,Standard,17.36,2026-01-15T00:00:00.000000000,In Transit
436,2408,Same Day,24.42,2026-07-05T00:00:00.000000000,In Transit
437,3657,Standard,43.79,2026-07-25T00:00:00.000000000,Delayed
438,8166,Express,32.12,2026-09-06T00:00:00.000000000,Delivered
439,4750,Standard,91.49,2025-09-05T00:00:00.000000000,In Transit
440,1373,Same Day,39.22,2024-08-20T00:00:00.000000000,Delivered
441,9593,Express,49.36,2025-09-28T00:00:00.000000000,Delayed
442,761,Standard,73.17,2024-02-16T00:00:00.000000000,Delayed
443,522,Same Day,50.28,2026-12-25T00:00:00.000000000,Delivered
444,7883,Express,97.77,2024-11-05T00:00:00.000000000,Delayed
445,3844,Standard,10.61,2025-03-30T00:00:00.000000000,In Transit
446,6370,Same Day,76.63,2026-07-11T00:00:00.000000000,In Transit
447,8654,Same Day,36.58,2024-12-17T00:00:00.000000000,Delivered
448,4010,Same Day,50.72,2025-04-25T00:00:00.000000000,Delayed
449,3453,Express,45.3,2026-05-27T00:00:00.000000000,Delivered
450,5755,Same Day,95.91,2026-05-25T00:00:00.000000000,Delivered
451,9078,Same Day,94.02,2025-08-13T00:00:00.000000000,Delivered
452,3017,Same Day,7.04,2025-03-30T00:00:00.000000000,Delayed
453,4816,Express,59.56,2025-06-24T00:00:00.000000000,In Transit
454,9203,Same Day,64.91,2026-09-21T00:00:00.000000000,In Transit
455,7598,Same Day,48.43,2024-02-03T00:00:00.000000000,In Transit
456,5872,Express,26.1,2024-07-23T00:00:00.000000000,Delayed
457,6209,Express,94.46,2024-11-07T00:00:00.000000000,In Transit
458,9508,Same Day,18.61,2026-10-13T00:00:00.000000000,Delivered
459,7246,Standard,90.35,2025-06-22T00:00:00.000000000,Delayed
460,9507,Standard,78.19,2026-06-18T00:00:00.000000000,Delayed
461,4748,Express,9.72,2026-04-21T00:00:00.000000000,Delivered
462,8092,Express,81.56,2026-04-05T00:00:00.000000000,Delayed
463,3586,Same Day,50.75,2026-12-15T00:00:00.000000000,Delivered
464,1677,Standard,37.79,2026-12-09T00:00:00.000000000,Delayed
465,1234,Same Day,19.1,2026-06-16T00:00:00.000000000,Delivered
466,6289,Same Day,95.65,2024-12-27T00:00:00.000000000,Delivered
467,520,Express,10.48,2026-11-12T00:00:00.000000000,Delayed
468,6105,Express,62.28,2026-02-17T00:00:00.000000000,Delivered
469,5247,Express,94.3,2025-01-31T00:00:00.000000000,Delayed
470,7448,Same Day,89.76,2025-08-03T00:00:00.000000000,Delivered
471,3289,Standard,58.15,2025-10-25T00:00:00.000000000,In Transit
472,939,Same Day,93.15,2024-02-10T00:00:00.000000000,In Transit
473,9318,Same Day,30.41,2025-12-10T00:00:00.000000000,In Transit
474,2700,Express,80.51,2025-03-16T00:00:00.000000000,Delayed
475,9439,Express,87.65,2025-09-20T00:00:00.000000000,Delivered
476,6283,Standard,79.6,2025-03-22T00:00:00.000000000,Delayed
477,7983,Express,71.37,2024-12-30T00:00:00.000000000,Delayed
478,80,Express,24.71,2024-02-25T00:00:00.000000000,Delayed
479,4972,Express,34.07,2024-05-07T00:00:00.000000000,Delayed
480,1565,Standard,36.56,2026-07-27T00:00:00.000000000,Delayed
481,456,Same Day,75.25,2025-04-15T00:00:00.000000000,Delayed
482,3007,Express,91.98,2024-07-18T00:00:00.000000000,Delivered
483,1288,Same Day,16.7,2024-06-18T00:00:00.000000000,Delayed
484,7811,Express,7.86,2026-09-15T00:00:00.000000000,In Transit
485,2299,Same Day,66.66,2025-01-25T00:00:00.000000000,Delivered
486,3654,Standard,45.41,2025-03-19T00:00:00.000000000,In Transit
487,7980,Standard,46.25,2025-05-24T00:00:00.000000000,In Transit
488,9890,Express,44.7,2026-01-01T00:00:00.000000000,Delayed
489,7420,Standard,91.27,2024-12-25T00:00:00.000000000,In Transit
490,7728,Standard,42.54,2024-03-04T00:00:00.000000000,In Transit
491,5670,Standard,97.26,2025-09-03T00:00:00.000000000,In Transit
492,716,Same Day,63.12,2025-07-02T00:00:00.000000000,Delivered
493,4911,Same Day,19.3,2025-04-05T00:00:00.000000000,Delivered
494,4744,Standard,54.06,2026-11-14T00:00:00.000000000,Delayed
495,2498,Standard,48.54,2024-03-25T00:00:00.000000000,Delayed
496,5139,Standard,65.03,2025-12-28T00:00:00.000000000,In Transit
497,8704,Express,21.2,2024-02-14T00:00:00.000000000,Delivered
498,3423,Standard,84.61,2024-08-12T00:00:00.000000000,Delivered
499,8533,Standard,28.55,2024-04-13T00:00:00.000000000,In Transit
500,4855,Same Day,35.17,2024-08-22T00:00:00.000000000,In Transit
501,4373,Standard,20.26,2024-05-01T00:00:00.000000000,Delayed
502,9592,Standard,60.41,2025-02-24T00:00:00.000000000,Delivered
503,9715,Same Day,38.14,2024-02-11T00:00:00.000000000,In Transit
504,5651,Express,54.47,2024-01-09T00:00:00.000000000,Delivered
505,4014,Express,65.51,2024-07-13T00:00:00.000000000,In Transit
506,7940,Express,54.98,2026-09-01T00:00:00.000000000,In Transit
507,7070,Standard,44.35,2025-12-23T00:00:00.000000000,Delivered
508,4281,Standard,41.24,2026-02-20T00:00:00.000000000,In Transit
509,5567,Same Day,23.03,2026-08-29T00:00:00.000000000,In Transit
510,5239,Express,48.03,2024-08-16T00:00:00.000000000,In Transit
511,6350,Standard,34.79,2024-11-10T00:00:00.000000000,In Transit
512,9382,Same Day,61.79,2024-11-26T00:00:00.000000000,Delivered
513,8540,Standard,56.39,2025-12-10T00:00:00.000000000,Delivered
514,9554,Standard,78.34,2024-09-30T00:00:00.000000000,Delayed
515,6892,Same Day,12.42,2025-03-04T00:00:00.000000000,Delivered
516,2247,Express,5.76,2024-02-26T00:00:00.000000000,In Transit
517,8455,Same Day,80.57,2025-10-29T00:00:00.000000000,Delivered
518,8240,Express,82.15,2026-06-01T00:00:00.000000000,Delivered
519,3338,Express,86.74,2026-07-17T00:00:00.000000000,In Transit
520,1960,Same Day,87.86,2024-04-05T00:00:00.000000000,In Transit
521,7828,Standard,84.58,2024-07-19T00:00:00.000000000,Delivered
522,1232,Express,25.36,2024-07-31T00:00:00.000000000,Delayed
523,2375,Standard,63.85,2025-10-14T00:00:00.000000000,Delayed
524,6798,Same Day,75.5,2024-11-15T00:00:00.000000000,Delivered
525,776,Express,44.62,2024-12-01T00:00:00.000000000,Delivered
526,9858,Express,17.43,2025-08-12T00:00:00.000000000,Delivered
527,8308,Express,48.37,2025-04-24T00:00:00.000000000,In Transit
528,3274,Standard,60.7,2024-10-23T00:00:00.000000000,Delivered
529,979,Same Day,28.78,2024-02-01T00:00:00.000000000,Delivered
530,4243,Same Day,18.26,2026-05-06T00:00:00.000000000,Delayed
531,1828,Express,5.55,2025-11-21T00:00:00.000000000,Delivered
532,6240,Standard,14.7,2024-08-10T00:00:00.000000000,In Transit
533,9351,Standard,7.63,2026-07-06T00:00:00.000000000,Delivered
534,3182,Same Day,44.98,2024-03-29T00:00:00.000000000,Delivered
535,4681,Express,78.26,2025-07-08T00:00:00.000000000,Delivered
536,2048,Standard,43.04,2024-02-26T00:00:00.000000000,Delivered
537,7517,Same Day,90.16,2026-10-10T00:00:00.000000000,Delayed
538,8406,Standard,99.95,2026-11-20T00:00:00.000000000,Delayed
539,3573,Standard,53.94,2024-03-10T00:00:00.000000000,Delivered
540,6447,Express,29.56,2024-01-13T00:00:00.000000000,In Transit
541,8120,Standard,72.53,2026-01-18T00:00:00.000000000,In Transit
542,5444,Same Day,25.7,2026-12-08T00:00:00.000000000,Delivered
543,3253,Same Day,55.9,2026-07-03T00:00:00.000000000,Delivered
544,3585,Express,53.45,2024-09-16T00:00:00.000000000,Delivered
545,7322,Express,39.77,2026-03-12T00:00:00.000000000,Delayed
546,5848,Express,71.84,2024-03-31T00:00:00.000000000,Delayed
547,546,Standard,71.22,2025-06-21T00:00:00.000000000,In Transit
548,1374,Express,21.03,2024-01-21T00:00:00.000000000,Delayed
549,6521,Standard,12.88,2026-01-11T00:00:00.000000000,Delivered
550,7885,Same Day,61.01,2026-03-03T00:00:00.000000000,Delayed
551,3483,Same Day,31.81,2026-04-18T00:00:00.000000000,Delivered
552,3942,Same Day,92.69,2025-11-20T00:00:00.000000000,Delayed
553,6886,Express,98.18,2024-05-14T00:00:00.000000000,Delayed
554,573,Standard,22.89,2024-08-20T00:00:00.000000000,In Transit
555,6093,Same Day,43.87,2025-10-03T00:00:00.000000000,In Transit
556,2957,Express,78.4,2024-11-23T00:00:00.000000000,Delivered
557,1927,Same Day,21.74,2025-08-20T00:00:00.000000000,In Transit
558,5731,Same Day,41.57,2025-11-22T00:00:00.000000000,In Transit
559,36,Express,6.58,2025-10-09T00:00:00.000000000,In Transit
560,8614,Standard,83.22,2025-04-02T00:00:00.000000000,In Transit
561,5139,Express,45.74,2024-02-26T00:00:00.000000000,Delayed
562,2861,Express,84.68,2024-03-15T00:00:00.000000000,Delayed
563,2357,Express,99.61,2024-01-01T00:00:00.000000000,Delayed
564,917,Express,81.08,2026-08-17T00:00:00.000000000,In Transit
565,9974,Same Day,48.15,2025-10-05T00:00:00.000000000,In Transit
566,3258,Same Day,58.89,2024-04-16T00:00:00.000000000,In Transit
567,6720,Same Day,73.47,2026-08-12T00:00:00.000000000,Delayed
568,3089,Standard,59.56,2024-05-14T00:00:00.000000000,Delayed
569,2450,Standard,5.24,2026-03-15T00:00:00.000000000,In Transit
570,2678,Same Day,22.31,2024-09-17T00:00:00.000000000,Delivered
571,6818,Standard,90.35,2024-07-06T00:00:00.000000000,Delivered
572,4491,Express,39.2,2024-09-17T00:00:00.000000000,Delivered
573,8414,Same Day,24.46,2024-09-12T00:00:00.000000000,Delivered
574,4020,Express,5.36,2026-08-07T00:00:00.000000000,Delivered
575,1281,Express,95.94,2026-03-25T00:00:00.000000000,In Transit
576,608,Express,78.54,2024-11-05T00:00:00.000000000,Delayed
577,4081,Standard,68.85,2026-03-03T00:00:00.000000000,In Transit
578,5826,Express,54.46,2025-04-20T00:00:00.000000000,In Transit
579,7897,Same Day,22.74,2025-11-27T00:00:00.000000000,Delayed
580,4542,Express,51.78,2024-12-09T00:00:00.000000000,In Transit
581,6075,Same Day,29.61,2024-01-01T00:00:00.000000000,In Transit
582,7012,Express,62.42,2024-09-15T00:00:00.000000000,In Transit
583,7122,Standard,31.65,2024-06-22T00:00:00.000000000,Delayed
584,7312,Standard,73.39,2026-06-14T00:00:00.000000000,Delivered
585,8248,Express,89.43,2026-04-30T00:00:00.000000000,Delivered
586,5609,Express,47.57,2025-05-29T00:00:00.000000000,In Transit
587,6175,Standard,98.55,2025-05-09T00:00:00.000000000,Delivered
588,3346,Same Day,22.45,2026-05-19T00:00:00.000000000,Delivered
589,6961,Standard,38.01,2024-08-01T00:00:00.000000000,In Transit
590,5368,Same Day,20.78,2025-05-22T00:00:00.000000000,In Transit
591,1433,Same Day,80.74,2024-09-19T00:00:00.000000000,In Transit
592,7363,Same Day,76.51,2025-12-08T00:00:00.000000000,Delivered
593,4049,Express,55.45,2024-08-27T00:00:00.000000000,Delivered
594,7800,Express,71.69,2025-01-15T00:00:00.000000000,In Transit
595,1441,Same Day,44.91,2025-10-04T00:00:00.000000000,Delayed
596,4874,Standard,39.34,2026-11-05T00:00:00.000000000,Delivered
597,649,Standard,69.05,2024-11-25T00:00:00.000000000,Delivered
598,3671,Standard,55.17,2026-11-05T00:00:00.000000000,Delayed
599,7502,Express,16.98,2025-05-30T00:00:00.000000000,Delayed
600,3049,Standard,91.61,2024-11-16T00:00:00.000000000,Delayed
601,4190,Same Day,63.66,2026-10-11T00:00:00.000000000,In Transit
602,3493,Express,32.81,2026-05-23T00:00:00.000000000,Delivered
603,3164,Same Day,98.16,2024-03-08T00:00:00.000000000,In Transit
604,4387,Standard,97.5,2025-07-07T00:00:00.000000000,Delivered
605,5651,Standard,62.03,2025-12-07T00:00:00.000000000,Delivered
606,952,Standard,92.3,2025-09-07T00:00:00.000000000,In Transit
607,814,Standard,84.53,2026-03-07T00:00:00.000000000,In Transit
608,2069,Express,97.98,2025-09-17T00:00:00.000000000,Delivered
609,5106,Express,48.03,2026-12-12T00:00:00.000000000,Delayed
610,5411,Standard,6.11,2024-11-26T00:00:00.000000000,Delayed
611,4047,Same Day,8.47,2025-11-30T00:00:00.000000000,Delayed
612,1546,Express,64.86,2024-02-27T00:00:00.000000000,In Transit
613,6471,Express,99.32,2024-06-10T00:00:00.000000000,Delivered
614,3936,Standard,9.64,2024-06-03T00:00:00.000000000,Delivered
615,4534,Standard,52.75,2026-02-11T00:00:00.000000000,Delayed
616,8714,Express,21.7,2025-07-16T00:00:00.000000000,Delivered
617,9376,Standard,16.62,2026-06-09T00:00:00.000000000,In Transit
618,459,Standard,99.81,2025-01-19T00:00:00.000000000,In Transit
619,8524,Express,71.88,2025-05-25T00:00:00.000000000,Delayed
620,7776,Express,41.2,2025-12-27T00:00:00.000000000,Delayed
621,9262,Express,91.51,2024-09-27T00:00:00.000000000,In Transit
622,3285,Standard,47.11,2026-04-30T00:00:00.000000000,Delivered
623,8319,Same Day,15.52,2026-06-16T00:00:00.000000000,In Transit
624,3411,Standard,87.1,2024-08-10T00:00:00.000000000,Delivered
625,6877,Same Day,90.09,2024-05-01T00:00:00.000000000,In Transit
626,4740,Same Day,48.99,2025-08-12T00:00:00.000000000,In Transit
627,8831,Standard,90.17,2026-09-22T00:00:00.000000000,In Transit
628,7870,Express,70.79,2024-03-14T00:00:00.000000000,Delayed
629,9515,Same Day,36.19,2026-02-11T00:00:00.000000000,Delayed
630,9730,Same Day,69.38,2024-02-18T00:00:00.000000000,Delivered
631,8674,Standard,38.1,2026-05-20T00:00:00.000000000,Delayed
632,1708,Same Day,51.63,2026-08-02T00:00:00.000000000,Delayed
633,2793,Express,42.9,2024-09-25T00:00:00.000000000,Delayed
634,340,Standard,72.53,2024-01-26T00:00:00.000000000,Delayed
635,221,Express,89.55,2026-10-08T00:00:00.000000000,Delayed
636,4375,Express,81.6,2026-02-18T00:00:00.000000000,Delayed
637,5603,Same Day,86.07,2024-03-23T00:00:00.000000000,Delayed
638,503,Express,64.13,2025-02-24T00:00:00.000000000,In Transit
639,5600,Standard,28.87,2025-03-08T00:00:00.000000000,Delayed
640,9988,Same Day,30.19,2026-08-04T00:00:00.000000000,In Transit
641,1662,Standard,49.23,2025-10-13T00:00:00.000000000,Delayed
642,6324,Same Day,48.0,2026-09-23T00:00:00.000000000,Delayed
643,1483,Standard,47.7,2026-12-05T00:00:00.000000000,In Transit
644,1158,Express,24.79,2026-10-12T00:00:00.000000000,Delayed
645,4476,Express,11.89,2024-04-28T00:00:00.000000000,In Transit
646,1994,Same Day,51.48,2026-01-21T00:00:00.000000000,Delayed
647,3858,Express,24.52,2024-03-05T00:00:00.000000000,Delivered
648,2219,Same Day,12.56,2026-04-07T00:00:00.000000000,Delivered
649,7980,Standard,72.7,2025-01-15T00:00:00.000000000,Delivered
650,5020,Standard,55.75,2024-09-02T00:00:00.000000000,In Transit
651,2920,Same Day,27.52,2024-01-29T00:00:00.000000000,Delayed
652,8238,Standard,50.36,2025-10-19T00:00:00.000000000,Delayed
653,8898,Same Day,61.71,2026-01-02T00:00:00.000000000,In Transit
654,1701,Express,60.91,2026-05-18T00:00:00.000000000,In Transit
655,9219,Same Day,22.23,2024-03-27T00:00:00.000000000,Delayed
656,3663,Express,45.76,2026-08-11T00:00:00.000000000,In Transit
657,4152,Standard,68.1,2026-04-26T00:00:00.000000000,Delivered
658,8225,Same Day,15.74,2026-01-07T00:00:00.000000000,Delayed
659,7765,Same Day,34.14,2025-12-30T00:00:00.000000000,Delivered
660,5496,Same Day,68.59,2026-06-02T00:00:00.000000000,Delayed
661,1242,Express,11.05,2026-09-30T00:00:00.000000000,Delivered
662,7044,Standard,39.27,2024-06-10T00:00:00.000000000,In Transit
663,5871,Express,7.59,2024-12-24T00:00:00.000000000,In Transit
664,3518,Express,75.12,2026-01-04T00:00:00.000000000,Delivered
665,5897,Express,86.78,2024-10-01T00:00:00.000000000,Delayed
666,7585,Express,20.8,2025-09-07T00:00:00.000000000,Delivered
667,3470,Standard,54.12,2026-08-05T00:00:00.000000000,Delayed
668,8494,Same Day,24.06,2025-10-17T00:00:00.000000000,Delivered
669,8375,Express,51.11,2024-06-18T00:00:00.000000000,Delivered
670,243,Same Day,30.41,2026-12-29T00:00:00.000000000,In Transit
671,964,Same Day,56.04,2026-03-03T00:00:00.000000000,Delayed
672,9411,Standard,34.59,2025-11-29T00:00:00.000000000,Delayed
673,6279,Express,83.93,2026-08-28T00:00:00.000000000,Delayed
674,1716,Same Day,58.16,2026-09-26T00:00:00.000000000,Delivered
675,5472,Standard,69.33,2024-10-08T00:00:00.000000000,Delayed
676,5202,Express,82.8,2026-09-21T00:00:00.000000000,In Transit
677,823,Standard,29.55,2026-06-04T00:00:00.000000000,Delivered
678,7196,Express,51.98,2026-07-16T00:00:00.000000000,In Transit
679,8080,Standard,49.54,2024-07-24T00:00:00.000000000,Delivered
680,2365,Standard,74.37,2024-12-26T00:00:00.000000000,Delivered
681,9260,Same Day,12.29,2026-11-29T00:00:00.000000000,Delivered
682,2022,Same Day,14.51,2024-01-07T00:00:00.000000000,Delayed
683,3657,Same Day,41.31,2025-11-26T00:00:00.000000000,Delivered
684,9470,Standard,7.5,2026-05-11T00:00:00.000000000,Delayed
685,7976,Express,52.34,2025-10-18T00:00:00.000000000,In Transit
686,3626,Standard,94.95,2024-12-06T00:00:00.000000000,Delayed
687,476,Same Day,28.87,2025-10-20T00:00:00.000000000,In Transit
688,8578,Express,15.14,2025-02-25T00:00:00.000000000,In Transit
689,1874,Express,56.55,2025-02-19T00:00:00.000000000,In Transit
690,2760,Same Day,41.45,2025-04-10T00:00:00.000000000,In Transit
691,9490,Express,50.35,2026-12-11T00:00:00.000000000,Delivered
692,7503,Same Day,69.07,2024-03-26T00:00:00.000000000,In Transit
693,4148,Standard,20.62,2026-07-27T00:00:00.000000000,Delivered
694,9044,Same Day,67.55,2024-09-28T00:00:00.000000000,Delayed
695,4222,Same Day,23.81,2026-07-13T00:00:00.000000000,In Transit
696,7910,Express,12.33,2025-09-17T00:00:00.000000000,Delayed
697,8910,Express,26.8,2026-02-06T00:00:00.000000000,Delivered
698,5522,Same Day,98.51,2026-09-04T00:00:00.000000000,In Transit
699,2744,Express,21.21,2024-11-15T00:00:00.000000000,Delivered
700,9764,Same Day,43.81,2026-09-06T00:00:00.000000000,In Transit
701,6892,Standard,78.52,2025-09-07T00:00:00.000000000,In Transit
702,7611,Express,61.05,2024-08-12T00:00:00.000000000,In Transit
703,723,Same Day,9.17,2024-09-18T00:00:00.000000000,Delivered
704,3231,Standard,70.83,2026-06-26T00:00:00.000000000,In Transit
705,5249,Standard,76.94,2025-07-31T00:00:00.000000000,Delayed
706,5868,Express,53.42,2025-01-14T00:00:00.000000000,In Transit
707,225,Express,27.42,2024-10-09T00:00:00.000000000,Delivered
708,8786,Standard,49.98,2025-04-11T00:00:00.000000000,In Transit
709,3796,Same Day,73.27,2026-12-25T00:00:00.000000000,Delivered
710,5383,Express,58.16,2024-04-05T00:00:00.000000000,Delivered
711,2196,Same Day,85.21,2024-04-21T00:00:00.000000000,Delayed
712,8931,Same Day,23.24,2024-08-29T00:00:00.000000000,Delayed
713,8868,Same Day,37.27,2024-11-15T00:00:00.000000000,Delayed
714,6119,Standard,49.66,2026-05-07T00:00:00.000000000,In Transit
715,3067,Express,50.3,2024-05-12T00:00:00.000000000,In Transit
